Date,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Weather
2024-10-09,Kolkata,25.5,49.9,26.57,82.69,2.13,133.83,56.63,Rainy
2024-10-09,Chennai,181.07,182.17,108.19,35.27,8.85,158.13,125.56,Cloudy
2024-10-09,Hyderabad,56.26,35.52,21.11,26.89,0.89,21.64,28.39,Hazy
2024-10-09,Pune,236.43,202.84,17.0,53.89,6.1,130.77,116.99,Foggy
2024-10-09,Ahmedabad,149.55,61.91,66.82,14.31,3.16,109.6,72.3,Cloudy
2024-10-09,Jaipur,63.64,80.88,83.73,81.55,7.63,57.06,73.86,Cloudy
2024-10-09,Lucknow,66.95,61.91,61.49,26.24,1.89,145.55,63.51,Cloudy
2024-10-08,Delhi,227.99,90.63,34.22,20.41,3.53,31.14,73.28,Foggy
2024-10-08,Mumbai,33.48,251.89,107.82,41.27,4.85,80.67,93.94,Clear
2024-10-08,Bangalore,187.7,131.79,18.51,11.46,2.27,136.79,84.82,Foggy
2024-10-08,Kolkata,69.45,183.76,82.88,96.37,2.17,17.54,78.62,Hazy
2024-10-08,Chennai,52.29,92.48,110.89,84.51,4.74,52.99,73.43,Clear
2024-10-08,Hyderabad,130.33,274.57,144.55,43.23,9.1,54.85,123.09,Foggy
2024-10-08,Pune,169.76,216.6,88.81,60.83,0.86,171.73,119.39,Cloudy
2024-10-08,Ahmedabad,125.33,160.79,65.12,91.24,3.46,33.17,85.04,Cloudy
2024-10-08,Jaipur,56.01,30.89,130.14,37.55,1.05,81.13,57.7,Clear
2024-10-08,Lucknow,237.44,197.17,125.57,52.11,6.18,138.77,135.48,Rainy
2024-10-07,Delhi,226.04,83.31,39.84,72.59,0.89,60.63,81.89,Clear
2024-10-07,Mumbai,194.05,82.41,50.17,32.8,0.54,127.1,81.99,Rainy
2024-10-07,Bangalore,93.07,95.09,21.6,6.56,9.75,160.39,79.03,Cloudy
2024-10-07,Kolkata,148.98,158.98,143.33,57.06,5.19,126.03,114.38,Cloudy
2024-10-07,Chennai,87.24,35.62,63.65,27.76,0.56,57.78,46.27,Foggy
2024-10-07,Hyderabad,185.75,212.82,64.82,54.54,2.38,108.02,108.29,Hazy
2024-10-07,Pune,73.72,263.27,91.17,78.3,2.22,80.6,101.54,Cloudy
2024-10-07,Ahmedabad,110.63,62.56,44.65,12.15,0.94,136.04,62.57,Rainy
2024-10-07,Jaipur,200.14,177.84,50.5,65.31,7.65,65.96,106.04,Clear
2024-10-07,Lucknow,248.82,220.27,83.39,15.2,4.7,70.66,114.22,Hazy
2024-10-06,Delhi,116.62,138.26,43.42,26.3,4.61,140.21,85.15,Cloudy
2024-10-06,Mumbai,56.45,116.89,123.42,41.03,9.49,69.91,83.77,Rainy
2024-10-06,Bangalore,86.34,284.34,51.13,28.52,3.39,124.14,101.39,Rainy
2024-10-06,Kolkata,85.45,108.7,34.26,60.08,2.37,155.21,77.9,Clear
2024-10-06,Chennai,78.5,74.87,116.23,12.04,7.63,108.79,77.79,Rainy
2024-10-06,Hyderabad,125.76,215.48,34.61,72.73,2.16,124.74,99.15,Foggy
2024-10-06,Pune,227.36,230.42,142.6,61.8,8.26,141.21,147.66,Foggy
2024-10-06,Ahmedabad,135.15,56.89,19.97,20.24,6.93,72.09,62.27,Cloudy
2024-10-06,Jaipur,229.38,284.16,138.82,9.03,1.82,12.13,115.29,Clear
2024-10-06,Lucknow,139.32,61.12,89.67,86.67,5.54,161.4,98.93,Rainy
2024-10-05,Delhi,249.3,166.25,46.58,34.19,4.68,37.5,96.77,Cloudy
2024-10-05,Mumbai,213.83,44.35,82.75,96.69,9.23,99.72,104.94,Hazy
2024-10-05,Bangalore,175.62,56.66,95.02,5.38,7.04,69.4,78.75,Rainy
2024-10-05,Kolkata,58.82,82.23,39.18,42.41,5.03,113.43,64.39,Hazy
2024-10-05,Chennai,222.18,160.14,48.24,90.56,3.99,28.94,98.33,Rainy
2024-10-05,Hyderabad,35.33,214.97,81.07,98.85,2.91,130.01,98.22,Cloudy
2024-10-05,Pune,211.97,190.62,95.66,61.47,2.28,68.25,108.46,Rainy
2024-10-05,Ahmedabad,208.2,64.49,109.08,43.54,7.5,140.7,106.83,Clear
2024-10-05,Jaipur,206.6,38.22,54.01,13.32,4.13,24.75,63.03,Hazy
2024-10-05,Lucknow,221.26,194.1,104.8,63.84,1.51,39.96,106.51,Clear
2024-10-04,Delhi,93.43,262.32,139.6,82.46,8.82,36.12,117.02,Cloudy
2024-10-04,Mumbai,39.4,80.34,14.12,86.9,5.49,159.47,72.52,Cloudy
2024-10-04,Bangalore,241.57,37.56,140.25,53.17,5.22,17.23,90.33,Hazy
2024-10-04,Kolkata,91.99,172.97,66.82,95.24,6.93,129.84,104.36,Foggy
2024-10-04,Chennai,161.82,113.3,106.49,77.79,2.74,83.11,94.98,Hazy
2024-10-04,Hyderabad,184.66,292.45,136.28,82.25,0.92,60.25,127.52,Clear
2024-10-04,Pune,241.8,264.12,36.2,33.92,5.12,94.6,120.31,Clear
2024-10-04,Ahmedabad,205.28,277.01,72.48,11.94,3.53,33.45,105.91,Foggy
2024-10-04,Jaipur,154.14,191.0,88.29,59.96,2.88,132.63,109.14,Cloudy
2024-10-04,Lucknow,102.65,45.88,56.6,34.74,2.66,39.84,51.05,Clear
2024-10-03,Delhi,24.17,172.74,108.5,5.48,0.57,54.28,61.81,Hazy
2024-10-03,Mumbai,248.98,109.47,61.89,22.26,8.19,137.75,110.38,Rainy
2024-10-03,Bangalore,194.81,288.45,26.08,13.77,1.75,104.47,107.51,Cloudy
2024-10-03,Kolkata,39.28,197.91,140.8,28.61,0.81,117.96,88.78,Rainy
2024-10-03,Chennai,112.26,126.01,89.37,7.77,8.53,129.09,91.63,Foggy
2024-10-03,Hyderabad,109.2,267.83,144.91,29.34,6.56,33.74,108.44,Hazy
2024-10-03,Pune,220.9,114.82,102.45,52.19,0.72,16.03,85.6,Rainy
2024-10-03,Ahmedabad,88.8,153.9,39.4,63.34,0.6,98.67,75.02,Cloudy
2024-10-03,Jaipur,137.42,253.33,91.18,90.68,1.67,55.45,107.46,Cloudy
2024-10-03,Lucknow,101.28,197.71,51.17,99.58,8.81,18.23,92.68,Cloudy
2024-10-02,Delhi,140.96,275.54,18.0,19.28,8.05,27.38,93.61,Cloudy
2024-10-02,Mumbai,136.76,220.47,144.58,52.78,5.65,11.1,103.7,Rainy
2024-10-02,Bangalore,42.65,210.26,141.45,88.61,6.84,137.72,114.85,Foggy
2024-10-02,Kolkata,59.79,269.86,102.82,81.41,1.32,92.9,103.33,Rainy
2024-10-02,Chennai,245.53,263.53,34.0,9.0,6.47,13.59,105.06,Foggy
2024-10-02,Hyderabad,113.53,39.11,42.21,56.86,8.59,32.63,61.71,Rainy
2024-10-02,Pune,122.73,200.48,106.33,96.32,1.04,155.4,115.28,Cloudy
2024-10-02,Ahmedabad,230.76,132.35,143.13,69.14,3.37,98.87,117.99,Rainy
2024-10-02,Jaipur,198.88,88.25,59.11,22.91,7.18,15.68,76.11,Clear
2024-10-02,Lucknow,69.93,61.82,57.97,61.12,0.5,174.11,71.66,Hazy
2024-10-01,Delhi,165.27,198.82,69.82,31.83,2.23,125.68,102.29,Foggy
2024-10-01,Mumbai,198.24,126.89,97.5,9.29,8.33,154.34,111.59,Clear
2024-10-01,Bangalore,62.53,67.25,123.51,30.77,8.85,103.58,79.36,Clear
2024-10-01,Kolkata,245.38,152.55,27.74,58.08,1.14,150.04,107.53,Rainy
2024-10-01,Chennai,192.15,185.08,106.68,77.32,5.39,161.73,129.48,Rainy
2024-10-01,Hyderabad,92.45,86.35,35.19,7.94,0.62,46.96,45.85,Rainy
2024-10-01,Pune,78.83,176.89,83.48,12.37,6.48,96.76,85.52,Foggy
2024-10-01,Ahmedabad,186.22,217.1,22.58,69.57,4.48,153.82,115.68,Cloudy
2024-10-01,Jaipur,234.46,184.96,67.46,73.83,6.95,25.77,109.33,Rainy
2024-10-01,Lucknow,183.45,265.46,116.0,98.24,8.25,124.97,145.1,Hazy
2024-09-30,Delhi,185.82,52.01,36.1,28.09,8.0,62.9,74.15,Clear
2024-09-30,Mumbai,100.2,179.02,131.44,81.33,0.6,96.9,99.15,Clear
2024-09-30,Bangalore,233.17,163.52,108.86,80.12,1.07,144.57,123.49,Rainy
2024-09-30,Kolkata,139.28,109.22,48.2,75.28,9.05,23.38,80.98,Hazy
2024-09-30,Chennai,173.74,240.56,134.5,82.85,9.08,154.67,146.19,Foggy
2024-09-30,Hyderabad,174.4,82.33,16.56,83.93,8.47,157.03,99.83,Rainy
2024-09-30,Pune,231.4,122.99,98.92,58.1,4.81,165.81,120.89,Foggy
2024-09-30,Ahmedabad,205.81,184.06,62.85,77.72,1.32,158.68,117.05,Cloudy
2024-09-30,Jaipur,245.45,188.03,106.32,14.25,3.44,177.21,127.61,Foggy
2024-09-30,Lucknow,170.78,223.08,98.82,75.11,4.21,130.44,123.39,Cloudy
2024-09-29,Delhi,59.31,100.5,24.0,95.83,2.42,101.81,67.61,Foggy
2024-09-29,Mumbai,93.39,226.78,103.24,92.16,7.95,175.39,128.41,Clear
2024-09-29,Bangalore,130.09,270.99,143.39,15.78,6.95,117.11,124.48,Hazy
2024-09-29,Kolkata,134.38,250.38,20.89,72.47,7.31,105.92,109.52,Cloudy
2024-09-29,Chennai,112.56,168.24,99.72,56.51,5.14,16.2,84.1,Hazy
2024-09-29,Hyderabad,42.74,283.81,10.06,61.03,3.75,114.85,91.67,Rainy
2024-09-29,Pune,103.51,147.93,69.6,88.89,1.62,158.85,97.5,Hazy
2024-09-29,Ahmedabad,130.86,76.84,41.35,97.26,5.68,96.33,83.24,Foggy
2024-09-29,Jaipur,112.39,171.69,24.79,18.33,0.75,125.31,76.67,Foggy
2024-09-29,Lucknow,117.45,241.2,62.49,74.28,5.03,152.71,116.4,Clear
2024-09-28,Delhi,26.69,51.03,144.96,55.77,1.86,52.01,58.18,Cloudy
2024-09-28,Mumbai,46.76,192.16,70.0,87.49,9.34,111.79,100.27,Clear
2024-09-28,Bangalore,85.93,129.09,30.3,86.9,6.08,60.28,75.55,Cloudy
2024-09-28,Kolkata,186.84,296.36,118.75,41.93,8.51,56.34,130.89,Hazy
2024-09-28,Chennai,244.81,260.85,141.28,15.08,1.72,55.65,122.48,Foggy
2024-09-28,Hyderabad,143.39,30.62,149.68,99.62,5.3,73.23,91.59,Clear
2024-09-28,Pune,23.74,98.46,114.95,54.6,0.51,121.98,69.81,Hazy
2024-09-28,Ahmedabad,83.94,140.69,25.64,40.51,3.04,71.4,65.43,Clear
2024-09-28,Jaipur,128.66,84.93,22.37,71.75,7.11,130.31,84.85,Hazy
2024-09-28,Lucknow,44.09,241.67,104.02,86.49,5.73,19.97,92.26,Cloudy
2024-09-27,Delhi,140.1,237.77,118.85,93.79,3.48,101.31,121.1,Rainy
2024-09-27,Mumbai,108.67,141.03,31.8,25.51,8.47,17.98,68.28,Clear
2024-09-27,Bangalore,248.18,37.9,14.99,8.51,4.48,115.68,78.34,Foggy
2024-09-27,Kolkata,215.6,112.32,127.51,86.55,3.44,179.71,126.01,Rainy
2024-09-27,Chennai,91.61,261.27,55.03,56.53,9.1,129.27,114.12,Clear
2024-09-27,Hyderabad,201.73,97.34,57.76,14.27,7.48,122.77,94.78,Foggy
2024-09-27,Pune,246.46,178.66,97.69,71.72,8.08,90.76,127.68,Clear
2024-09-27,Ahmedabad,113.12,166.02,30.87,36.65,3.49,30.38,68.66,Cloudy
2024-09-27,Jaipur,54.73,91.14,140.58,71.64,2.95,54.31,73.65,Rainy
2024-09-27,Lucknow,118.46,212.15,42.92,56.65,8.39,165.12,113.2,Rainy
2024-09-26,Delhi,193.16,158.84,68.7,83.09,4.3,157.08,117.31,Cloudy
2024-09-26,Mumbai,38.55,216.4,40.81,96.03,1.48,61.91,78.08,Clear
2024-09-26,Bangalore,158.65,296.07,58.15,45.48,2.18,80.79,110.16,Hazy
2024-09-26,Kolkata,26.76,205.48,65.7,92.13,9.34,143.53,104.5,Cloudy
2024-09-26,Chennai,156.79,271.69,84.99,33.38,9.86,92.71,123.03,Clear
2024-09-26,Hyderabad,49.41,67.6,144.34,40.32,1.03,131.11,73.85,Hazy
2024-09-26,Pune,73.46,36.83,136.71,82.72,2.89,34.44,65.51,Hazy
2024-09-26,Ahmedabad,115.42,267.87,80.38,90.02,7.99,37.1,111.78,Cloudy
2024-09-26,Jaipur,132.17,167.48,24.09,87.11,3.8,107.61,92.74,Clear
2024-09-26,Lucknow,45.17,242.41,71.06,84.99,7.66,125.07,107.55,Foggy
2024-09-25,Delhi,77.9,190.3,53.15,36.41,1.66,156.0,88.39,Hazy
2024-09-25,Mumbai,33.3,277.79,147.7,54.22,0.7,74.31,99.05,Foggy
2024-09-25,Bangalore,155.79,170.32,138.49,64.61,1.55,140.37,114.18,Foggy
2024-09-25,Kolkata,134.89,264.75,33.34,40.19,8.67,28.17,98.01,Rainy
2024-09-25,Chennai,249.6,197.54,24.83,38.01,6.77,112.65,115.05,Clear
2024-09-25,Hyderabad,124.01,77.43,87.24,33.1,7.99,168.01,94.95,Foggy
2024-09-25,Pune,89.6,108.79,31.3,92.77,4.49,177.23,90.77,Hazy
2024-09-25,Ahmedabad,222.52,93.67,48.45,33.08,6.28,13.54,79.01,Clear
2024-09-25,Jaipur,243.51,62.25,104.45,36.85,3.54,148.1,105.09,Hazy
2024-09-25,Lucknow,66.2,297.27,136.61,44.35,2.77,59.42,105.26,Rainy
2024-09-24,Delhi,209.58,225.35,123.33,71.61,4.35,91.41,127.46,Clear
2024-09-24,Mumbai,20.2,175.55,32.96,6.59,5.77,76.18,61.53,Hazy
2024-09-24,Bangalore,42.3,163.33,99.34,41.89,6.16,129.05,89.58,Hazy
2024-09-24,Kolkata,229.37,35.2,89.62,47.18,8.08,140.51,103.78,Hazy
2024-09-24,Chennai,242.8,180.74,144.68,75.15,1.12,107.56,127.02,Rainy
2024-09-24,Hyderabad,162.02,118.15,127.64,72.21,9.37,76.67,108.4,Cloudy
2024-09-24,Pune,201.44,230.35,37.08,79.08,7.4,53.96,112.65,Rainy
2024-09-24,Ahmedabad,28.72,123.14,121.34,69.75,6.16,38.59,73.86,Foggy
2024-09-24,Jaipur,248.09,60.6,71.17,59.47,4.5,60.16,90.75,Hazy
2024-09-24,Lucknow,21.43,212.3,37.59,99.33,3.01,45.08,74.31,Foggy
2024-09-23,Delhi,208.79,188.58,50.33,92.28,3.22,177.29,124.91,Clear
2024-09-23,Mumbai,178.96,260.73,92.1,15.9,3.92,151.97,123.14,Rainy
2024-09-23,Bangalore,34.29,166.0,55.99,6.88,1.29,23.75,49.97,Clear
2024-09-23,Kolkata,45.0,237.48,44.66,87.03,5.38,49.72,86.28,Clear
2024-09-23,Chennai,111.45,233.21,37.86,96.86,7.52,111.75,111.06,Hazy
2024-09-23,Hyderabad,242.9,102.11,82.56,50.88,6.32,66.25,101.32,Cloudy
2024-09-23,Pune,167.04,277.39,139.23,17.3,3.16,88.35,120.15,Rainy
2024-09-23,Ahmedabad,29.91,62.93,28.26,29.12,2.3,64.17,39.56,Foggy
2024-09-23,Jaipur,189.56,68.37,142.54,98.24,7.21,91.09,110.32,Cloudy
2024-09-23,Lucknow,68.0,168.92,134.4,96.9,6.4,27.82,93.34,Hazy
2024-09-22,Delhi,146.51,86.82,58.33,39.2,1.08,41.33,63.83,Hazy
2024-09-22,Mumbai,31.78,36.0,37.41,25.84,4.28,57.53,38.56,Foggy
2024-09-22,Bangalore,50.81,34.64,17.42,80.13,9.94,32.01,52.4,Cloudy
2024-09-22,Kolkata,128.97,219.62,110.92,40.63,3.66,133.03,111.63,Clear
2024-09-22,Chennai,169.84,182.99,47.28,5.09,8.29,134.26,103.73,Foggy
2024-09-22,Hyderabad,48.9,214.17,102.83,27.22,4.74,10.56,75.18,Clear
2024-09-22,Pune,172.44,74.78,33.39,13.2,0.94,164.85,78.01,Clear
2024-09-22,Ahmedabad,196.39,213.34,147.32,26.67,9.7,177.31,143.0,Rainy
2024-09-22,Jaipur,127.63,292.52,66.14,31.55,9.44,31.47,107.28,Cloudy
2024-09-22,Lucknow,211.56,286.47,11.65,92.86,6.85,36.84,117.98,Rainy
2024-09-21,Delhi,216.77,102.82,10.71,92.81,4.9,27.15,83.21,Foggy
2024-09-21,Mumbai,44.42,223.75,76.33,64.47,3.42,100.4,90.6,Clear
2024-09-21,Bangalore,41.97,199.44,123.85,73.64,3.08,108.1,96.3,Cloudy
2024-09-21,Kolkata,231.94,132.1,49.98,32.32,1.32,77.33,89.48,Foggy
2024-09-21,Chennai,168.9,272.74,25.07,85.02,3.62,168.42,126.06,Hazy
2024-09-21,Hyderabad,102.51,174.85,37.89,89.82,9.66,136.94,106.43,Foggy
2024-09-21,Pune,226.04,68.52,19.3,97.21,9.49,32.4,89.73,Foggy
2024-09-21,Ahmedabad,66.03,177.98,110.25,88.64,5.79,107.33,101.36,Foggy
2024-09-21,Jaipur,20.48,100.03,73.03,22.65,2.18,85.12,53.85,Rainy
2024-09-21,Lucknow,35.34,227.44,59.79,54.55,9.43,85.68,92.85,Rainy
2024-09-20,Delhi,58.34,185.25,60.39,62.66,0.92,132.17,84.67,Rainy
2024-09-20,Mumbai,157.49,108.29,111.73,85.15,0.66,15.01,80.71,Clear
2024-09-20,Bangalore,161.72,196.66,53.91,82.6,6.0,87.91,107.13,Clear
2024-09-20,Kolkata,145.18,114.92,44.79,56.83,3.96,161.31,93.77,Foggy
2024-09-20,Chennai,87.1,288.85,148.04,95.81,8.73,177.81,147.48,Clear
2024-09-20,Hyderabad,103.2,197.96,87.71,94.68,3.35,66.7,97.29,Cloudy
2024-09-20,Pune,125.65,154.28,70.87,33.46,8.02,73.01,89.58,Hazy
2024-09-20,Ahmedabad,134.56,80.59,144.82,31.77,5.17,17.65,76.85,Hazy
2024-09-20,Jaipur,26.07,171.32,139.73,73.36,5.61,146.74,102.22,Clear
2024-09-20,Lucknow,219.35,207.76,71.98,83.88,3.16,134.64,124.87,Hazy
2024-09-19,Delhi,243.77,40.84,137.27,97.17,6.31,96.77,113.15,Rainy
2024-09-19,Mumbai,28.5,36.56,39.22,37.31,6.0,21.67,37.21,Clear
2024-09-19,Bangalore,190.84,164.01,69.3,57.22,0.51,119.21,100.95,Hazy
2024-09-19,Kolkata,201.24,37.61,142.61,42.67,9.02,61.36,95.95,Rainy
2024-09-19,Chennai,43.98,93.39,116.21,14.43,5.09,111.05,71.66,Rainy
2024-09-19,Hyderabad,131.96,178.98,79.52,87.99,3.03,13.65,87.07,Rainy
2024-09-19,Pune,200.9,264.41,52.56,78.53,3.78,32.28,111.08,Rainy
2024-09-19,Ahmedabad,223.8,288.51,61.75,31.77,2.97,52.76,114.71,Cloudy
2024-09-19,Jaipur,173.95,235.83,63.98,55.82,2.26,69.16,103.56,Rainy
2024-09-19,Lucknow,242.68,149.34,80.52,33.83,9.27,56.75,109.3,Clear
2024-09-18,Delhi,199.62,253.03,76.02,24.94,7.62,142.98,128.8,Foggy
2024-09-18,Mumbai,49.74,285.09,81.05,92.24,3.43,148.4,115.14,Clear
2024-09-18,Bangalore,104.77,126.86,12.11,17.71,2.95,149.46,73.4,Clear
2024-09-18,Kolkata,169.26,99.03,68.57,80.0,4.16,85.13,90.6,Hazy
2024-09-18,Chennai,151.77,190.56,113.71,60.95,1.37,116.3,107.83,Rainy
2024-09-18,Hyderabad,245.22,117.67,55.88,53.21,3.93,94.98,101.04,Rainy
2024-09-18,Pune,165.63,145.29,44.64,78.38,3.22,68.61,89.12,Foggy
2024-09-18,Ahmedabad,93.67,222.5,146.75,70.66,6.76,99.06,116.71,Rainy
2024-09-18,Jaipur,45.58,254.14,138.12,90.45,5.6,97.61,113.65,Rainy
2024-09-18,Lucknow,74.59,124.29,121.12,89.32,7.5,105.57,98.31,Cloudy
2024-09-17,Delhi,69.72,148.19,38.61,27.74,7.48,162.16,86.87,Rainy
2024-09-17,Mumbai,210.47,65.4,78.26,99.0,4.1,96.54,98.44,Hazy
2024-09-17,Bangalore,230.59,94.9,35.85,27.24,9.7,37.6,87.2,Hazy
2024-09-17,Kolkata,150.85,201.81,88.26,26.44,1.27,79.96,93.34,Foggy
2024-09-17,Chennai,202.98,213.6,138.94,49.99,7.97,117.72,133.82,Foggy
2024-09-17,Hyderabad,173.19,191.66,148.15,82.37,9.78,95.91,131.51,Cloudy
2024-09-17,Pune,72.32,122.77,127.76,45.12,0.52,68.66,73.64,Foggy
2024-09-17,Ahmedabad,82.73,286.27,69.57,40.08,3.68,176.25,115.28,Rainy
2024-09-17,Jaipur,207.92,47.11,53.73,48.24,3.59,137.31,88.37,Foggy
2024-09-17,Lucknow,206.96,52.83,139.2,41.38,6.9,173.79,113.86,Hazy
2024-09-16,Delhi,201.49,93.41,37.47,97.3,3.96,79.28,91.43,Hazy
2024-09-16,Mumbai,232.48,219.01,50.09,83.11,0.64,28.85,103.32,Rainy
2024-09-16,Bangalore,40.49,293.34,35.2,44.65,1.96,22.32,75.93,Cloudy
2024-09-16,Kolkata,92.5,272.73,130.43,61.86,9.95,88.32,124.22,Cloudy
2024-09-16,Chennai,58.26,200.68,54.65,72.76,1.22,131.48,88.34,Rainy
2024-09-16,Hyderabad,143.24,62.15,10.17,27.65,1.91,151.01,68.89,Cloudy
2024-09-16,Pune,22.2,295.26,94.7,30.88,5.4,90.43,97.91,Clear
2024-09-16,Ahmedabad,62.45,154.39,127.43,9.95,6.96,123.31,91.19,Foggy
2024-09-16,Jaipur,126.1,122.54,34.82,86.71,1.55,170.22,92.65,Foggy
2024-09-16,Lucknow,207.75,297.1,137.67,53.81,4.21,103.83,140.38,Hazy
2024-09-15,Delhi,127.52,66.57,136.32,9.19,5.47,95.08,81.56,Rainy
2024-09-15,Mumbai,42.97,65.29,124.43,77.74,3.87,12.33,60.24,Clear
2024-09-15,Bangalore,127.71,163.58,31.82,59.4,3.96,75.09,82.87,Cloudy
2024-09-15,Kolkata,172.75,154.01,39.86,87.49,3.57,154.98,107.46,Foggy
2024-09-15,Chennai,79.39,153.66,36.4,50.05,0.54,44.73,61.6,Hazy
2024-09-15,Hyderabad,76.38,269.1,91.08,43.36,1.7,52.7,91.6,Cloudy
2024-09-15,Pune,235.62,244.1,96.48,97.23,3.77,70.05,130.2,Hazy
2024-09-15,Ahmedabad,194.39,62.84,45.71,15.34,0.9,154.5,80.3,Foggy
2024-09-15,Jaipur,75.8,106.47,39.85,28.02,7.87,68.54,66.23,Hazy
2024-09-15,Lucknow,143.25,267.64,80.97,22.42,4.23,131.76,114.72,Rainy
2024-09-14,Delhi,49.84,170.19,42.51,64.8,7.17,141.88,90.15,Foggy
2024-09-14,Mumbai,134.76,253.1,84.54,19.48,7.12,21.8,97.48,Rainy
2024-09-14,Bangalore,124.45,57.67,118.54,84.62,1.59,63.18,77.39,Rainy
2024-09-14,Kolkata,208.46,109.63,27.4,20.59,1.2,31.26,68.22,Rainy
2024-09-14,Chennai,222.13,169.53,16.97,30.74,2.8,123.26,98.44,Clear
2024-09-14,Hyderabad,189.8,232.06,119.91,16.25,3.36,141.21,122.14,Foggy
2024-09-14,Pune,207.77,201.87,115.28,31.76,6.8,101.16,120.97,Hazy
2024-09-14,Ahmedabad,171.95,96.22,148.8,38.13,8.02,174.56,118.31,Rainy
2024-09-14,Jaipur,30.8,155.78,63.89,75.89,7.94,78.48,80.71,Rainy
2024-09-14,Lucknow,117.98,185.64,121.37,84.43,7.16,19.99,100.17,Hazy
2024-09-13,Delhi,23.52,116.48,17.12,52.69,2.43,90.59,54.12,Hazy
2024-09-13,Mumbai,221.61,46.26,66.59,34.41,0.91,176.87,92.47,Rainy
2024-09-13,Bangalore,209.04,81.55,69.11,26.59,9.75,21.59,84.23,Foggy
2024-09-13,Kolkata,128.29,292.31,54.32,21.28,9.28,32.39,103.56,Foggy
2024-09-13,Chennai,230.4,266.41,67.07,77.34,3.96,54.41,122.54,Rainy
2024-09-13,Hyderabad,133.15,232.62,12.08,67.13,3.06,56.65,88.7,Foggy
2024-09-13,Pune,152.8,86.85,117.77,29.18,2.48,71.75,80.53,Clear
2024-09-13,Ahmedabad,176.18,146.04,106.25,51.76,9.78,110.44,114.75,Foggy
2024-09-13,Jaipur,138.91,233.51,87.81,82.83,0.53,144.23,115.43,Clear
2024-09-13,Lucknow,155.57,107.15,16.73,13.33,9.52,15.95,67.32,Hazy
2024-09-12,Delhi,175.39,148.87,17.44,76.03,5.64,97.29,95.24,Hazy
2024-09-12,Mumbai,185.65,130.8,119.47,87.6,4.34,169.33,122.71,Cloudy
2024-09-12,Bangalore,112.97,101.25,55.11,55.71,8.73,119.81,88.69,Foggy
2024-09-12,Kolkata,149.87,235.27,57.46,61.94,8.39,144.91,122.22,Foggy
2024-09-12,Chennai,78.01,79.8,26.66,40.6,3.94,99.97,60.74,Rainy
2024-09-12,Hyderabad,164.03,197.5,109.43,7.14,9.36,32.32,100.67,Clear
2024-09-12,Pune,37.86,247.67,144.38,43.27,1.91,64.06,92.72,Rainy
2024-09-12,Ahmedabad,109.28,99.35,89.45,78.78,6.33,57.48,82.94,Cloudy
2024-09-12,Jaipur,155.52,144.37,32.39,49.14,1.3,152.42,91.14,Foggy
2024-09-12,Lucknow,75.59,201.77,80.29,31.05,2.93,70.69,81.45,Cloudy
2024-09-11,Delhi,231.18,244.64,132.75,5.55,4.27,120.12,129.49,Hazy
2024-09-11,Mumbai,129.04,238.29,134.25,93.72,4.8,41.43,114.12,Hazy
2024-09-11,Bangalore,92.06,174.91,57.42,87.67,1.71,24.46,75.6,Foggy
2024-09-11,Kolkata,52.51,254.95,36.28,94.36,2.09,88.21,91.2,Rainy
2024-09-11,Chennai,45.45,296.57,114.45,8.86,2.61,23.13,85.76,Clear
2024-09-11,Hyderabad,98.87,145.54,48.82,23.25,4.24,86.14,74.17,Clear
2024-09-11,Pune,249.75,297.53,57.86,49.51,9.17,61.44,134.63,Clear
2024-09-11,Ahmedabad,244.37,184.68,111.83,31.3,5.09,118.2,123.55,Cloudy
2024-09-11,Jaipur,122.98,255.08,44.91,43.56,8.64,40.8,98.95,Foggy
2024-09-11,Lucknow,148.91,101.07,43.3,61.5,5.13,62.41,78.08,Foggy
2024-09-10,Delhi,236.49,287.44,125.38,62.28,0.92,24.86,124.28,Hazy
2024-09-10,Mumbai,228.12,77.22,133.4,98.43,7.24,163.15,128.79,Cloudy
2024-09-10,Bangalore,120.34,265.15,93.27,56.32,5.57,57.81,108.1,Foggy
2024-09-10,Kolkata,31.07,173.76,133.28,61.73,6.84,48.59,86.14,Rainy
2024-09-10,Chennai,123.12,202.16,20.27,22.05,4.16,96.46,84.28,Hazy
2024-09-10,Hyderabad,47.5,58.75,17.52,89.55,8.63,89.04,64.78,Hazy
2024-09-10,Pune,118.06,231.55,12.76,19.64,3.76,18.29,72.98,Foggy
2024-09-10,Ahmedabad,76.9,222.22,92.6,30.36,4.44,145.24,101.95,Foggy
2024-09-10,Jaipur,135.25,290.72,10.48,22.0,3.22,41.41,88.68,Clear
2024-09-10,Lucknow,66.65,80.2,39.34,94.6,2.79,37.04,57.62,Clear
2024-09-09,Delhi,40.87,47.16,38.59,34.04,8.65,78.42,54.26,Cloudy
2024-09-09,Mumbai,138.63,74.86,116.5,85.66,5.68,86.46,93.15,Hazy
2024-09-09,Bangalore,56.94,239.85,14.52,95.94,3.44,58.07,83.29,Hazy
2024-09-09,Kolkata,175.36,61.41,143.4,18.75,1.65,179.71,99.19,Clear
2024-09-09,Chennai,218.8,179.71,13.99,65.58,9.47,117.06,114.97,Cloudy
2024-09-09,Hyderabad,138.53,181.84,84.2,41.54,6.34,159.01,111.42,Foggy
2024-09-09,Pune,128.76,193.77,142.43,55.41,8.31,99.54,117.17,Hazy
